customer_id,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment,Weighted_RFM_Score,Advanced_Segment
4801.0,500,2,254.71999999999997,1,2,1,4,At Risk,5,Lost
4803.0,257,5,1387.3999999999999,2,5,4,11,Loyal,15,Loyal Customers
4804.0,6,3,843.1999999999999,5,4,3,12,Loyal,15,Loyal Customers
4807.0,85,2,263.34,4,2,1,7,Potential,8,New Customers
4808.0,99,4,755.5699999999999,4,4,3,11,Loyal,14,Loyal Customers
4809.0,185,2,1075.0,3,2,4,9,Potential,13,Regular Customers
4810.0,99,4,1858.98,4,4,5,13,VIP Champions,18,VIP Champions
4811.0,133,2,325.9,3,2,1,6,At Risk,7,At Risk
4812.0,275,4,1167.75,2,4,4,10,Loyal,14,Regular Customers
4815.0,120,4,1104.5,3,4,4,11,Loyal,15,Loyal Customers
4816.0,257,3,1110.8,2,4,4,10,Loyal,14,Regular Customers
4817.0,68,3,1429.1000000000001,4,4,5,13,VIP Champions,18,VIP Champions
4818.0,62,3,446.72,4,4,2,10,Loyal,12,Regular Customers
4819.0,52,1,149.62,5,1,1,7,Potential,8,New Customers
4820.0,224,2,334.3,2,2,1,5,At Risk,6,At Risk
4821.0,167,3,1005.1,3,4,4,11,Loyal,15,Loyal Customers
4822.0,251,3,914.31,2,4,3,9,Potential,12,Regular Customers
4824.0,603,2,302.76,1,2,1,4,At Risk,5,Lost
4825.0,79,3,931.48,4,4,3,11,Loyal,14,Loyal Customers
4826.0,104,4,660.0,4,4,3,11,Loyal,14,Loyal Customers
4827.0,106,2,386.51000000000005,4,2,2,8,Potential,10,New Customers
4828.0,155,3,153.54000000000002,3,4,1,8,Potential,9,New Customers
4829.0,103,3,664.11,4,4,3,11,Loyal,14,Loyal Customers
4830.0,47,7,2294.85,5,5,5,15,VIP Champions,20,VIP Champions
4831.0,81,2,405.96,4,2,2,8,Potential,10,New Customers
4832.0,129,1,368.14,3,1,2,6,At Risk,8,At Risk
4833.0,447,3,647.03,1,4,3,8,Potential,11,New Customers
4834.0,427,3,614.6400000000001,1,4,2,7,Potential,9,New Customers
4836.0,79,3,949.26,4,4,3,11,Loyal,14,Loyal Customers
4837.0,237,4,501.03999999999996,2,4,2,8,Potential,10,New Customers
4838.0,77,2,2033.3400000000001,4,2,5,11,Loyal,16,Loyal Customers
4839.0,17,4,888.18,5,4,3,12,Loyal,15,Loyal Customers
4840.0,417,2,407.64,1,2,2,5,At Risk,7,At Risk
4841.0,147,2,315.49,3,2,1,6,At Risk,7,At Risk
4843.0,206,3,1166.26,2,4,4,10,Loyal,14,Regular Customers
4844.0,49,2,913.14,5,2,3,10,Loyal,13,Regular Customers
4845.0,22,2,174.38,5,2,1,8,Potential,9,New Customers
4846.0,222,5,1178.89,2,5,4,11,Loyal,15,Loyal Customers
4847.0,264,5,1374.8400000000001,2,5,4,11,Loyal,15,Loyal Customers
4848.0,352,3,1615.8799999999999,1,4,5,10,Loyal,15,Regular Customers
4849.0,138,5,1329.3600000000001,3,5,4,12,Loyal,16,Loyal Customers
4850.0,229,7,1842.45,2,5,5,12,Loyal,17,Loyal Customers
4851.0,359,7,2747.85,1,5,5,11,Loyal,16,Loyal Customers
4853.0,44,4,1319.8400000000001,5,4,4,13,VIP Champions,17,VIP Champions
4854.0,91,2,822.76,4,2,3,9,Potential,12,Regular Customers
4855.0,39,6,1875.41,5,5,5,15,VIP Champions,20,VIP Champions
4856.0,53,1,374.32,5,1,2,8,Potential,10,New Customers
4857.0,25,3,969.03,5,4,4,13,VIP Champions,17,VIP Champions
4858.0,20,3,407.13,5,4,2,11,Loyal,13,Loyal Customers
4859.0,14,5,1097.19,5,5,4,14,VIP Champions,18,VIP Champions
4860.0,297,3,1317.55,2,4,4,10,Loyal,14,Regular Customers
4861.0,235,3,394.86,2,4,2,8,Potential,10,New Customers
4862.0,278,6,3186.6400000000003,2,5,5,12,Loyal,17,Loyal Customers
4863.0,634,2,1009.0200000000001,1,2,4,7,Potential,11,New Customers
4864.0,62,3,721.17,4,4,3,11,Loyal,14,Loyal Customers
4865.0,107,2,420.34000000000003,4,2,2,8,Potential,10,New Customers
4867.0,59,6,2021.61,5,5,5,15,VIP Champions,20,VIP Champions
4868.0,68,5,1420.91,4,5,4,13,VIP Champions,17,VIP Champions
4869.0,127,2,309.48,3,3,1,7,Potential,8,New Customers
4870.0,130,6,1330.83,3,5,4,12,Loyal,16,Loyal Customers
4871.0,233,1,243.96,2,1,1,4,At Risk,5,Lost
4872.0,265,2,1502.9499999999998,2,3,5,10,Loyal,15,Regular Customers
4873.0,85,4,1106.45,4,4,4,12,Loyal,16,Loyal Customers
4876.0,119,2,427.71000000000004,4,3,2,9,Potential,11,Regular Customers
4877.0,16,1,282.1,5,1,1,7,Potential,8,New Customers
4878.0,103,1,29.48,4,1,1,6,At Risk,7,At Risk
4879.0,73,1,121.98,4,1,1,6,At Risk,7,At Risk
4880.0,150,2,389.56,3,3,2,8,Potential,10,New Customers
4881.0,15,5,1794.1,5,5,5,15,VIP Champions,20,VIP Champions
4882.0,76,2,304.59000000000003,4,3,1,8,Potential,9,New Customers
4883.0,195,4,1160.1999999999998,3,4,4,11,Loyal,15,Loyal Customers
4886.0,85,6,2688.3,4,5,5,14,VIP Champions,19,VIP Champions
4887.0,219,4,710.54,2,4,3,9,Potential,12,Regular Customers
4889.0,-303,2,379.75,5,3,2,10,Loyal,12,Regular Customers
4890.0,675,2,349.34,1,3,2,6,At Risk,8,At Risk
4891.0,210,1,307.83,2,1,1,4,At Risk,5,Lost
4892.0,533,2,498.87,1,3,2,6,At Risk,8,At Risk
4893.0,662,3,743.75,1,4,3,8,Potential,11,New Customers
4894.0,259,4,662.6,2,4,3,9,Potential,12,Regular Customers
4895.0,119,2,561.69,4,3,2,9,Potential,11,Regular Customers
4896.0,28,5,1431.06,5,5,5,15,VIP Champions,20,VIP Champions
4898.0,556,1,53.58,1,1,1,3,Lost,4,Lost
4899.0,621,2,996.4,1,3,4,8,Potential,12,New Customers
4900.0,222,2,880.94,2,3,3,8,Potential,11,New Customers
4901.0,73,2,926.2,4,3,3,10,Loyal,13,Regular Customers
4903.0,109,5,1659.27,4,5,5,14,VIP Champions,19,VIP Champions
4905.0,140,4,1702.97,3,4,5,12,Loyal,17,Loyal Customers
4906.0,149,3,977.5300000000001,3,4,4,11,Loyal,15,Loyal Customers
4907.0,185,5,1163.17,3,5,4,12,Loyal,16,Loyal Customers
4908.0,126,3,730.82,3,4,3,10,Loyal,13,Regular Customers
4909.0,203,4,833.6,3,4,3,10,Loyal,13,Regular Customers
4910.0,534,1,84.95,1,1,1,3,Lost,4,Lost
4911.0,531,1,348.6,1,1,2,4,At Risk,6,Lost
4912.0,96,2,347.96,4,3,2,9,Potential,11,Regular Customers
4913.0,412,1,166.27,1,1,1,3,Lost,4,Lost
4914.0,407,4,1030.0800000000002,1,4,4,9,Potential,13,Regular Customers
4915.0,217,3,1140.94,2,4,4,10,Loyal,14,Regular Customers
4917.0,181,2,273.09,3,3,1,7,Potential,8,New Customers
4918.0,21,4,1425.54,5,4,5,14,VIP Champions,19,VIP Champions
4919.0,467,2,288.27,1,3,1,5,At Risk,6,At Risk
4920.0,219,2,436.15000000000003,2,3,2,7,Potential,9,New Customers
4923.0,51,2,1091.64,5,3,4,12,Loyal,16,Loyal Customers
4924.0,75,2,563.8000000000001,4,3,2,9,Potential,11,Regular Customers
4927.0,498,3,449.93,1,4,2,7,Potential,9,New Customers
4928.0,68,4,1600.21,4,4,5,13,VIP Champions,18,VIP Champions
4929.0,5,5,1124.67,5,5,4,14,VIP Champions,18,VIP Champions
4930.0,520,2,178.75,1,3,1,5,At Risk,6,At Risk
4931.0,48,5,1188.26,5,5,4,14,VIP Champions,18,VIP Champions
4932.0,283,4,743.11,2,4,3,9,Potential,12,Regular Customers
4933.0,530,1,130.73,1,1,1,3,Lost,4,Lost
4934.0,6,6,1844.1,5,5,5,15,VIP Champions,20,VIP Champions
4935.0,57,3,505.89,5,4,2,11,Loyal,13,Loyal Customers
4936.0,21,3,518.44,5,4,2,11,Loyal,13,Loyal Customers
4937.0,535,3,581.88,1,4,2,7,Potential,9,New Customers
4938.0,79,4,1063.1200000000001,4,4,4,12,Loyal,16,Loyal Customers
4939.0,134,1,605.72,3,1,2,6,At Risk,8,At Risk
4940.0,390,3,556.6700000000001,1,4,2,7,Potential,9,New Customers
4942.0,215,1,205.0,2,1,1,4,At Risk,5,Lost
4943.0,293,1,152.85,2,1,1,4,At Risk,5,Lost
4944.0,53,1,443.76,5,1,2,8,Potential,10,New Customers
4947.0,256,3,1107.31,2,4,4,10,Loyal,14,Regular Customers
4948.0,684,2,344.72,1,3,1,5,At Risk,6,At Risk
4949.0,3,65,19580.28,5,5,5,15,VIP Champions,20,VIP Champions
4950.0,25,4,552.89,5,4,2,11,Loyal,13,Loyal Customers
4951.0,15,5,1037.91,5,5,4,14,VIP Champions,18,VIP Champions
4952.0,166,5,1742.4,3,5,5,13,VIP Champions,18,VIP Champions
4953.0,95,3,862.86,4,4,3,11,Loyal,14,Loyal Customers
4954.0,350,1,63.95,1,1,1,3,Lost,4,Lost
4955.0,289,3,977.5699999999999,2,4,4,10,Loyal,14,Regular Customers
4956.0,273,2,376.41,2,3,2,7,Potential,9,New Customers
4957.0,151,1,48.58,3,1,1,5,At Risk,6,At Risk
4958.0,190,3,999.7099999999999,3,4,4,11,Loyal,15,Loyal Customers
4959.0,151,2,482.93,3,3,2,8,Potential,10,New Customers
4960.0,381,2,976.54,1,3,4,8,Potential,12,New Customers
4961.0,186,2,410.1,3,3,2,8,Potential,10,New Customers
4962.0,116,5,1526.2799999999997,4,5,5,14,VIP Champions,19,VIP Champions
4963.0,5,5,1365.1,5,5,4,14,VIP Champions,18,VIP Champions
4964.0,303,6,652.41,2,5,3,10,Loyal,13,Regular Customers
4965.0,588,3,459.6,1,4,2,7,Potential,9,New Customers
4966.0,17,4,748.6600000000001,5,4,3,12,Loyal,15,Loyal Customers
4967.0,239,3,1095.17,2,4,4,10,Loyal,14,Regular Customers
4968.0,103,2,380.61,4,3,2,9,Potential,11,Regular Customers
4969.0,275,3,681.97,2,4,3,9,Potential,12,Regular Customers
4970.0,25,3,896.1500000000001,5,4,3,12,Loyal,15,Loyal Customers
4971.0,223,2,898.3499999999999,2,3,3,8,Potential,11,New Customers
4973.0,87,4,1253.86,4,4,4,12,Loyal,16,Loyal Customers
4974.0,33,2,369.03000000000003,5,3,2,10,Loyal,12,Regular Customers
4975.0,5,2,459.89,5,3,2,10,Loyal,12,Regular Customers
4976.0,164,5,965.96,3,5,4,12,Loyal,16,Loyal Customers
4978.0,165,1,418.1,3,1,2,6,At Risk,8,At Risk
4980.0,89,1,585.22,4,1,2,7,Potential,9,New Customers
4981.0,65,3,882.62,4,4,3,11,Loyal,14,Loyal Customers
4982.0,493,4,757.8399999999999,1,4,3,8,Potential,11,New Customers
4983.0,189,3,1082.65,3,4,4,11,Loyal,15,Loyal Customers
4984.0,207,5,983.13,2,5,4,11,Loyal,15,Loyal Customers
4985.0,624,3,496.2,1,4,2,7,Potential,9,New Customers
4986.0,63,2,1350.01,4,3,4,11,Loyal,15,Loyal Customers
4987.0,616,2,757.19,1,3,3,7,Potential,10,New Customers
4988.0,281,2,163.33999999999997,2,3,1,6,At Risk,7,At Risk
4989.0,297,2,561.77,2,3,2,7,Potential,9,New Customers
4990.0,249,2,540.66,2,3,2,7,Potential,9,New Customers
4991.0,83,2,311.3,4,3,1,8,Potential,9,New Customers
4992.0,18,1,773.55,5,1,3,9,Potential,12,Regular Customers
4993.0,350,2,291.91,1,3,1,5,At Risk,6,At Risk
4995.0,3,4,1527.95,5,4,5,14,VIP Champions,19,VIP Champions
4996.0,129,1,693.4,3,1,3,7,Potential,10,New Customers
4997.0,217,5,1579.5900000000001,2,5,5,12,Loyal,17,Loyal Customers
4998.0,9,2,464.01,5,3,2,10,Loyal,12,Regular Customers
4999.0,525,2,593.99,1,3,2,6,At Risk,8,At Risk
5000.0,60,1,41.63,4,1,1,6,At Risk,7,At Risk
