movement_id,product_id,location,movement_type,quantity,timestamp,reference
4257,1163,tallinn,OUT,-50,2024-02-03,ORD-17280
4258,1007,pärnu,IN,163,2024-05-04,PO-11166
4259,1140,pärnu,IN,119,2025-02-05,PO-91593
4260,1259,pärnu,IN,32,2025-01-24,PO-97941
4261,1237,pärnu,OUT,-8,2024-01-26,ORD-69344
4262,1013,tartu,OUT,-3,2024-03-31,ORD-68708
4263,1273,tartu,TRANSFER,14,2024-11-20,TRANSFER-4788
4264,1029,tallinn,IN,188,2024-12-13,PO-10345
4265,1109,ladu,IN,63,2024-02-02,PO-33898
4266,1285,tallinn,OUT,-1,2024-04-22,ORD-60847
4267,1336,tartu,OUT,-15,2024-08-28,ORD-76377
4268,1079,tartu,OUT,-14,2024-08-13,ORD-87225
4269,1198,tallinn,OUT,-38,2024-05-22,ORD-89153
4270,1185,tallinn,OUT,-20,2025-01-24,ORD-62765
4271,1096,tartu,IN,47,2024-01-27,PO-37871
4272,1199,ladu,TRANSFER,56,2024-03-02,TRANSFER-1394
4273,1189,pärnu,OUT,-7,2024-03-22,ORD-58458
4274,1246,tallinn,OUT,-12,2024-01-19,ORD-46719
4275,1231,tartu,OUT,-35,2024-09-07,ORD-85628
4276,1102,ladu,IN,18,2024-08-13,PO-78444
4277,1129,tartu,OUT,-9,2024-05-07,ORD-39980
4278,1214,ladu,TRANSFER,-6,2024-11-13,TRANSFER-8323
4279,1347,tartu,OUT,-31,2025-01-18,ORD-95987
4280,1059,pärnu,TRANSFER,-77,2024-08-16,TRANSFER-4153
4281,1175,tartu,IN,127,2024-01-01,PO-27660
4282,1111,tallinn,IN,191,2024-09-09,PO-87945
4283,1048,ladu,IN,122,2024-04-25,PO-43619
4284,1010,ladu,IN,198,2024-04-13,PO-65250
4285,1147,tallinn,TRANSFER,-33,2024-01-21,TRANSFER-7530
4286,1196,tartu,OUT,-50,2024-06-26,ORD-62882
4287,1227,pärnu,OUT,-48,2024-01-03,ORD-88901
4288,1086,ladu,OUT,-5,2024-09-22,ORD-69529
4289,1154,pärnu,TRANSFER,-5,2024-12-12,TRANSFER-1147
4290,1236,ladu,OUT,-47,2024-08-07,ORD-33262
4291,1348,ladu,IN,140,2024-06-28,PO-47302
4292,1202,tallinn,ADJUSTMENT,19,2024-04-27,ADJ-8791
4293,1237,ladu,OUT,-11,2024-07-22,ORD-59260
4294,1280,tartu,OUT,-40,2025-01-24,ORD-94189
4295,1335,tartu,IN,143,2024-02-23,PO-33825
4296,1033,pärnu,IN,190,2024-09-28,PO-91690
4297,1350,ladu,IN,126,2024-02-04,PO-63940
4298,1101,tallinn,OUT,-1,2024-02-09,ORD-44369
4299,1252,tallinn,OUT,-31,2025-02-23,ORD-75091
4300,1072,pärnu,TRANSFER,78,2024-01-05,TRANSFER-8942
4301,1151,tartu,IN,116,2025-02-21,PO-69014
4302,1157,ladu,IN,76,2024-06-19,PO-55208
4303,1151,pärnu,OUT,-26,2025-01-19,ORD-81339
4304,1290,tartu,IN,123,2025-01-20,PO-95555
4305,1130,tartu,IN,30,2024-08-22,PO-76676
4306,1299,tartu,IN,153,2024-12-27,PO-24763
4307,1029,tartu,IN,70,2024-12-28,PO-70504
4308,1277,tartu,ADJUSTMENT,4,2024-05-18,ADJ-4872
4309,1010,ladu,OUT,-5,2024-03-30,ORD-90076
4310,1289,pärnu,TRANSFER,-57,2024-11-02,TRANSFER-8015
4311,1330,tartu,ADJUSTMENT,-18,2024-12-13,ADJ-8810
4312,1267,ladu,TRANSFER,-72,2024-04-29,TRANSFER-6150
4313,1056,tallinn,OUT,-36,2024-03-29,ORD-53347
4314,1181,tallinn,IN,125,2024-03-09,PO-86647
4315,1221,ladu,OUT,-41,2024-05-14,ORD-83134
4316,1258,pärnu,OUT,-28,2024-09-12,ORD-38609
4317,1127,ladu,IN,144,2024-02-05,PO-23787
4318,1272,pärnu,TRANSFER,23,2024-03-16,TRANSFER-1042
4319,1319,ladu,OUT,-19,2024-12-24,ORD-25918
4320,1089,pärnu,ADJUSTMENT,6,2024-10-06,ADJ-7633
4321,1281,pärnu,OUT,-6,2024-01-21,ORD-82170
4322,1280,ladu,TRANSFER,-51,2024-06-24,TRANSFER-3875
4323,1205,tartu,TRANSFER,82,2024-12-22,TRANSFER-3756
4324,1258,tallinn,ADJUSTMENT,-26,2024-01-15,ADJ-1551
4325,1197,ladu,ADJUSTMENT,1,2024-05-18,ADJ-3952
4326,1167,tallinn,OUT,-26,2024-02-06,ORD-19623
4327,1005,tallinn,OUT,-19,2024-05-19,ORD-47604
4328,1037,tartu,OUT,-48,2024-09-12,ORD-38767
4329,1095,tallinn,OUT,-11,2024-08-14,ORD-93612
4330,1065,tallinn,TRANSFER,-80,2024-10-19,TRANSFER-5534
4331,1260,tartu,OUT,-10,2024-09-22,ORD-49078
4332,1195,pärnu,IN,184,2024-09-14,PO-61304
4333,1235,tallinn,OUT,-32,2024-10-24,ORD-18753
4334,1075,tallinn,ADJUSTMENT,-23,2024-09-21,ADJ-9347
4335,1261,tallinn,IN,99,2025-01-19,PO-74415
4336,1187,tallinn,IN,157,2024-02-11,PO-67295
4337,1043,pärnu,IN,149,2024-10-24,PO-28975
4338,1313,pärnu,IN,121,2024-03-12,PO-10794
4339,1186,ladu,IN,154,2025-01-07,PO-23617
4340,1105,tallinn,ADJUSTMENT,9,2024-05-01,ADJ-4962
4341,1196,tallinn,OUT,-46,2024-07-23,ORD-53805
4342,1075,ladu,ADJUSTMENT,30,2024-03-20,ADJ-3348
4343,1087,tallinn,OUT,-20,2025-02-21,ORD-22624
4344,1188,tallinn,OUT,-15,2024-04-15,ORD-27116
4345,1336,ladu,OUT,-14,2024-08-02,ORD-95333
4346,1009,tartu,ADJUSTMENT,5,2024-08-06,ADJ-1272
4347,1123,tartu,OUT,-27,2024-07-06,ORD-14447
4348,1146,tartu,OUT,-20,2024-03-12,ORD-34864
4349,1020,pärnu,IN,153,2024-01-24,PO-82546
4350,1082,pärnu,IN,194,2024-04-13,PO-90219
4351,1337,ladu,TRANSFER,86,2024-04-21,TRANSFER-5610
4352,1113,pärnu,OUT,-40,2024-07-24,ORD-26090
4353,1116,tartu,TRANSFER,8,2024-04-30,TRANSFER-6704
4354,1008,pärnu,IN,182,2025-01-28,PO-17632
4355,1328,ladu,IN,132,2024-12-01,PO-14880
4356,1108,tallinn,OUT,-38,2024-06-11,ORD-36050
4357,1265,tartu,TRANSFER,-41,2024-09-28,TRANSFER-1567
4358,1067,ladu,IN,27,2024-02-13,PO-30090
4359,1040,pärnu,IN,175,2024-12-11,PO-19564
4360,1255,pärnu,OUT,-48,2024-03-12,ORD-85436
4361,1089,tallinn,IN,96,2025-01-16,PO-55687
4362,1322,pärnu,ADJUSTMENT,-13,2024-09-28,ADJ-4894
4363,1123,tartu,ADJUSTMENT,26,2024-05-29,ADJ-1204
4364,1214,pärnu,OUT,-11,2025-02-27,ORD-79962
4365,1335,tartu,ADJUSTMENT,14,2024-02-13,ADJ-8010
4366,1207,ladu,IN,176,2024-03-24,PO-63901
4367,1150,tartu,OUT,-8,2024-12-31,ORD-11772
4368,1081,tallinn,OUT,-38,2024-08-15,ORD-53576
4369,1280,tallinn,IN,106,2025-01-27,PO-26058
4370,1252,tartu,TRANSFER,84,2024-07-30,TRANSFER-9444
4371,1045,pärnu,OUT,-5,2024-01-16,ORD-32587
4372,1124,ladu,IN,78,2024-12-30,PO-72778
4373,1282,ladu,OUT,-17,2024-05-20,ORD-75742
4374,1243,pärnu,OUT,-27,2024-05-04,ORD-36187
4375,1005,tallinn,OUT,-19,2025-02-11,ORD-45165
4376,1069,ladu,TRANSFER,-33,2024-07-27,TRANSFER-7568
4377,1300,pärnu,ADJUSTMENT,-23,2024-07-05,ADJ-9524
4378,1187,ladu,IN,119,2024-07-26,PO-26511
4379,1089,tartu,TRANSFER,55,2024-07-14,TRANSFER-1085
4380,1132,ladu,IN,23,2024-08-15,PO-58667
4381,1280,ladu,OUT,-42,2024-04-01,ORD-57686
4382,1167,tallinn,OUT,-30,2024-12-30,ORD-20326
4383,1233,tallinn,IN,155,2024-09-10,PO-91401
4384,1237,ladu,OUT,-44,2024-07-18,ORD-45376
4385,1249,tartu,OUT,-5,2024-08-03,ORD-27943
4386,1287,ladu,OUT,-9,2024-06-28,ORD-14651
4387,1286,tartu,IN,194,2024-03-13,PO-83297
4388,1210,tartu,TRANSFER,91,2024-09-25,TRANSFER-5082
4389,1347,tallinn,OUT,-32,2024-08-21,ORD-39374
4390,1151,pärnu,ADJUSTMENT,2,2024-10-02,ADJ-9559
4391,1156,tartu,OUT,-13,2025-01-25,ORD-68426
4392,1022,ladu,OUT,-42,2025-02-07,ORD-32973
4393,1186,pärnu,IN,89,2025-01-30,PO-62117
4394,1053,tartu,ADJUSTMENT,26,2024-10-04,ADJ-1728
4395,1181,tartu,OUT,-31,2024-10-21,ORD-77246
4396,1117,tallinn,OUT,-14,2024-06-18,ORD-10804
4397,1236,ladu,OUT,-40,2024-11-20,ORD-96331
4398,1226,ladu,TRANSFER,45,2024-05-11,TRANSFER-4513
4399,1172,ladu,IN,148,2024-03-29,PO-10279
4400,1338,ladu,OUT,-41,2024-05-16,ORD-27111
4401,1326,pärnu,IN,91,2024-04-05,PO-43110
4402,1148,ladu,TRANSFER,33,2024-05-13,TRANSFER-9701
4403,1174,ladu,OUT,-4,2024-02-28,ORD-25715
4404,1278,pärnu,OUT,-7,2025-02-26,ORD-90261
4405,1099,ladu,IN,32,2024-09-24,PO-15102
4406,1125,tartu,OUT,-23,2024-03-05,ORD-70459
4407,1080,ladu,ADJUSTMENT,14,2024-05-24,ADJ-2776
4408,1248,tallinn,OUT,-23,2024-03-18,ORD-97661
4409,1174,pärnu,OUT,-42,2024-04-29,ORD-72179
4410,1003,tartu,IN,27,2024-10-08,PO-67060
4411,1305,tallinn,IN,125,2024-01-03,PO-57848
4412,1196,ladu,TRANSFER,-5,2024-02-13,TRANSFER-5349
4413,1137,tartu,IN,72,2025-01-22,PO-76527
4414,1077,tartu,OUT,-3,2024-07-14,ORD-94856
4415,1146,tallinn,OUT,-20,2024-11-29,ORD-14554
4416,1311,ladu,ADJUSTMENT,-12,2024-07-30,ADJ-3702
4417,1262,ladu,TRANSFER,-59,2024-06-14,TRANSFER-7382
4418,1213,pärnu,IN,163,2024-01-31,PO-29882
4419,1043,ladu,IN,161,2024-11-24,PO-25543
4420,1075,ladu,OUT,-18,2024-05-24,ORD-42956
4421,1116,tartu,TRANSFER,-82,2024-01-26,TRANSFER-9373
4422,1045,ladu,ADJUSTMENT,26,2024-09-15,ADJ-2813
4423,1171,ladu,IN,132,2024-08-29,PO-75619
4424,1064,pärnu,OUT,-5,2024-09-13,ORD-66534
4425,1152,ladu,OUT,-30,2025-02-05,ORD-58924
4426,1015,tallinn,IN,48,2024-01-16,PO-17460
4427,1185,pärnu,OUT,-21,2024-03-09,ORD-27109
4428,1346,pärnu,IN,58,2024-12-29,PO-98702
4429,1283,tallinn,OUT,-9,2025-02-14,ORD-97025
4430,1068,pärnu,TRANSFER,1,2025-01-12,TRANSFER-5987
4431,1083,pärnu,OUT,-34,2024-08-26,ORD-67399
4432,1035,tallinn,IN,185,2024-03-04,PO-31167
4433,1183,tartu,TRANSFER,83,2025-01-17,TRANSFER-8262
4434,1312,ladu,OUT,-8,2024-06-29,ORD-29646
4435,1058,ladu,ADJUSTMENT,25,2024-04-23,ADJ-6686
4436,1136,tallinn,TRANSFER,-78,2025-02-19,TRANSFER-1364
4437,1276,tartu,ADJUSTMENT,12,2024-01-12,ADJ-6489
4438,1105,tallinn,OUT,-41,2024-01-01,ORD-56783
4439,1297,tallinn,IN,146,2024-08-08,PO-56127
4440,1238,tartu,IN,161,2025-01-24,PO-96606
4441,1017,tallinn,IN,157,2024-04-12,PO-61319
4442,1147,ladu,IN,189,2024-02-17,PO-49195
4443,1257,pärnu,OUT,-48,2024-01-10,ORD-34185
4444,1294,pärnu,TRANSFER,-86,2024-10-17,TRANSFER-9946
4445,1125,tallinn,OUT,-23,2024-02-08,ORD-79139
4446,1118,pärnu,OUT,-19,2024-12-14,ORD-52146
4447,1328,tallinn,IN,146,2024-09-20,PO-65109
4448,1068,pärnu,OUT,-11,2024-07-01,ORD-88614
4449,1210,tartu,ADJUSTMENT,-21,2024-12-18,ADJ-7522
4450,1323,pärnu,OUT,-24,2024-01-25,ORD-37929
4451,1106,tallinn,TRANSFER,-99,2024-08-16,TRANSFER-4903
4452,1225,tartu,IN,188,2024-04-16,PO-59018
4453,1348,pärnu,IN,121,2024-03-05,PO-73153
4454,1289,pärnu,IN,165,2024-05-27,PO-14808
4455,1165,ladu,IN,130,2025-02-19,PO-38155
4456,1268,pärnu,OUT,-41,2024-03-10,ORD-46035
4457,1007,tallinn,ADJUSTMENT,12,2024-04-11,ADJ-2377
4458,1278,tallinn,OUT,-45,2024-07-15,ORD-45656
4459,1261,pärnu,ADJUSTMENT,18,2024-01-22,ADJ-2323
4460,1012,tartu,OUT,-42,2024-04-24,ORD-26333
4461,1183,tallinn,OUT,-32,2024-04-29,ORD-34549
4462,1113,tartu,OUT,-42,2024-03-18,ORD-97622
4463,1316,pärnu,TRANSFER,-68,2024-05-15,TRANSFER-7860
4464,1294,tallinn,ADJUSTMENT,22,2024-10-16,ADJ-2642
4465,1186,tallinn,TRANSFER,10,2024-02-04,TRANSFER-5364
4466,1242,ladu,IN,176,2025-01-29,PO-12727
4467,1078,ladu,TRANSFER,18,2024-12-28,TRANSFER-6441
4468,1343,tartu,IN,45,2024-02-25,PO-27584
4469,1145,tallinn,IN,152,2024-10-20,PO-25531
4470,1218,tallinn,TRANSFER,-95,2025-02-28,TRANSFER-1541
4471,1245,ladu,OUT,-16,2024-03-16,ORD-71500
4472,1008,ladu,IN,136,2024-04-03,PO-37598
4473,1076,tallinn,IN,17,2025-01-17,PO-31047
4474,1225,tallinn,IN,31,2024-03-22,PO-51147
4475,1068,tartu,IN,162,2024-09-04,PO-17406
4476,1184,tallinn,ADJUSTMENT,9,2025-02-10,ADJ-3064
4477,1003,tallinn,IN,189,2024-05-19,PO-97793
4478,1216,tallinn,ADJUSTMENT,-2,2025-01-27,ADJ-5384
4479,1011,tartu,TRANSFER,2,2024-11-15,TRANSFER-4285
4480,1016,tartu,IN,61,2025-02-16,PO-53618
4481,1212,pärnu,OUT,-47,2024-08-12,ORD-89955
4482,1052,ladu,OUT,-26,2025-01-03,ORD-34306
4483,1083,tartu,OUT,-10,2025-02-20,ORD-51226
4484,1005,tartu,IN,181,2025-02-02,PO-61822
4485,1279,tartu,ADJUSTMENT,8,2024-08-10,ADJ-5837
4486,1169,ladu,IN,184,2025-01-04,PO-40274
4487,1035,tartu,IN,46,2024-01-04,PO-67977
4488,1122,ladu,OUT,-50,2024-10-04,ORD-56803
4489,1083,pärnu,OUT,-27,2024-03-03,ORD-16950
4490,1271,pärnu,IN,139,2025-01-25,PO-65391
4491,1019,pärnu,IN,65,2025-02-08,PO-71311
4492,1019,tartu,IN,72,2024-07-23,PO-33641
4493,1180,tallinn,TRANSFER,-86,2024-06-07,TRANSFER-4617
4494,1154,tallinn,IN,42,2025-01-21,PO-45723
4495,1205,tallinn,OUT,-5,2025-02-07,ORD-89327
4496,1158,tartu,IN,66,2024-01-03,PO-65363
4497,1265,pärnu,IN,60,2024-12-09,PO-44233
4498,1055,ladu,TRANSFER,-45,2024-11-14,TRANSFER-3527
4499,1034,ladu,IN,105,2024-08-22,PO-28296
4500,1102,ladu,OUT,-13,2024-09-14,ORD-30770
4501,1075,tartu,IN,5,2024-10-17,PO-81764
4502,1052,pärnu,IN,148,2024-02-25,PO-13026
4503,1228,tallinn,OUT,-20,2024-12-06,ORD-13008
4504,1116,pärnu,OUT,-29,2024-05-22,ORD-79431
4505,1032,pärnu,IN,52,2024-02-16,PO-50379
4506,1321,tallinn,OUT,-40,2025-01-28,ORD-81507
4507,1070,tartu,OUT,-39,2024-04-04,ORD-74060
4508,1042,ladu,IN,160,2024-03-30,PO-36780
4509,1309,tallinn,OUT,-23,2024-12-04,ORD-98195
4510,1328,pärnu,IN,54,2024-02-05,PO-29018
4511,1054,tartu,TRANSFER,70,2024-12-23,TRANSFER-5076
4512,1070,tallinn,TRANSFER,-83,2024-04-24,TRANSFER-3666
4513,1071,tartu,OUT,-40,2024-06-15,ORD-95567
4514,1041,pärnu,OUT,-16,2024-10-28,ORD-84272
4515,1215,ladu,IN,14,2024-07-23,PO-55705
4516,1258,pärnu,TRANSFER,76,2024-09-16,TRANSFER-3392
4517,1197,pärnu,OUT,-25,2024-06-27,ORD-91622
4518,1346,ladu,ADJUSTMENT,-1,2024-05-22,ADJ-2912
4519,1259,pärnu,TRANSFER,-82,2025-01-25,TRANSFER-1285
4520,1257,tallinn,IN,29,2024-08-09,PO-74979
4521,1139,tallinn,OUT,-7,2024-03-19,ORD-21821
4522,1117,ladu,IN,66,2024-03-28,PO-95786
4523,1139,ladu,OUT,-8,2024-06-04,ORD-29129
4524,1135,tallinn,OUT,-21,2024-11-10,ORD-67965
4525,1295,tallinn,OUT,-29,2024-07-01,ORD-84178
4526,1230,tartu,IN,161,2024-11-12,PO-77820
4527,1328,tallinn,ADJUSTMENT,21,2024-08-24,ADJ-6856
4528,1225,tartu,IN,74,2025-02-14,PO-24341
4529,1085,pärnu,IN,156,2025-01-26,PO-83253
4530,1260,tartu,IN,190,2024-05-14,PO-43389
4531,1180,pärnu,OUT,-8,2024-01-04,ORD-20587
4532,1011,ladu,TRANSFER,43,2024-04-04,TRANSFER-6727
4533,1253,ladu,IN,103,2024-11-10,PO-51734
4534,1172,tallinn,OUT,-8,2024-07-09,ORD-61413
4535,1322,tallinn,OUT,-24,2024-10-29,ORD-70821
4536,1095,ladu,TRANSFER,-68,2024-04-04,TRANSFER-6502
4537,1076,tartu,TRANSFER,-91,2024-07-02,TRANSFER-9579
4538,1011,tartu,IN,191,2024-05-31,PO-87572
4539,1035,ladu,IN,112,2024-09-10,PO-39209
4540,1242,tallinn,TRANSFER,-26,2024-06-13,TRANSFER-7034
4541,1271,tartu,IN,22,2024-09-23,PO-49941
4542,1262,pärnu,TRANSFER,6,2024-03-03,TRANSFER-8552
4543,1061,ladu,OUT,-34,2025-01-28,ORD-57615
4544,1065,tallinn,ADJUSTMENT,-24,2025-01-27,ADJ-7220
4545,1137,tallinn,IN,184,2024-02-16,PO-64137
4546,1080,pärnu,OUT,-7,2025-01-03,ORD-13820
4547,1152,tallinn,ADJUSTMENT,29,2024-03-27,ADJ-1531
4548,1186,ladu,ADJUSTMENT,29,2025-02-16,ADJ-3374
4549,1322,pärnu,OUT,-45,2024-12-03,ORD-51614
4550,1317,tallinn,IN,107,2024-12-14,PO-33655
4551,1006,pärnu,IN,160,2024-03-25,PO-75087
4552,1149,tallinn,IN,136,2024-09-26,PO-21215
4553,1350,pärnu,IN,17,2024-04-18,PO-49487
4554,1191,tartu,OUT,-29,2025-01-16,ORD-39353
4555,1233,pärnu,IN,160,2025-01-03,PO-57807
4556,1260,tartu,IN,156,2024-09-08,PO-40027
4557,1058,pärnu,TRANSFER,16,2024-10-05,TRANSFER-6275
4558,1205,tartu,OUT,-38,2024-10-18,ORD-47202
4559,1306,pärnu,OUT,-9,2024-12-05,ORD-95411
4560,1199,tallinn,TRANSFER,53,2025-01-11,TRANSFER-8041
4561,1040,ladu,IN,61,2024-06-27,PO-58013
4562,1118,ladu,TRANSFER,39,2024-01-19,TRANSFER-2863
4563,1262,pärnu,ADJUSTMENT,21,2025-01-16,ADJ-5146
4564,1329,tallinn,TRANSFER,92,2024-07-16,TRANSFER-8391
4565,1036,tartu,ADJUSTMENT,-30,2024-05-02,ADJ-8957
4566,1337,ladu,IN,14,2024-08-04,PO-44946
4567,1069,pärnu,IN,85,2024-10-05,PO-49982
4568,1350,tartu,OUT,-8,2024-10-23,ORD-20337
4569,1277,tallinn,ADJUSTMENT,4,2024-11-01,ADJ-1910
4570,1189,pärnu,OUT,-31,2024-06-26,ORD-79561
4571,1047,tallinn,IN,105,2025-02-23,PO-96197
4572,1064,tallinn,IN,30,2024-10-13,PO-18929
4573,1177,tartu,IN,123,2024-09-10,PO-31771
4574,1095,ladu,IN,163,2024-08-08,PO-19337
4575,1276,tallinn,IN,137,2025-02-20,PO-40601
4576,1142,tallinn,ADJUSTMENT,-4,2024-01-06,ADJ-1030
4577,1123,ladu,IN,87,2024-05-03,PO-36215
4578,1121,tartu,OUT,-49,2024-01-03,ORD-45347
4579,1097,tartu,TRANSFER,14,2024-06-26,TRANSFER-5187
4580,1327,tallinn,OUT,-34,2024-06-27,ORD-99002
4581,1165,tartu,OUT,-29,2024-08-24,ORD-77595
4582,1037,pärnu,IN,28,2024-03-09,PO-79841
4583,1205,pärnu,OUT,-18,2024-05-25,ORD-93136
4584,1055,ladu,OUT,-8,2024-12-09,ORD-19861
4585,1005,pärnu,OUT,-26,2024-10-03,ORD-21391
4586,1145,pärnu,TRANSFER,-29,2024-11-18,TRANSFER-2854
4587,1283,ladu,OUT,-35,2024-03-18,ORD-15270
4588,1176,pärnu,IN,36,2024-09-17,PO-22712
4589,1310,tallinn,IN,116,2024-07-21,PO-61773
4590,1116,pärnu,TRANSFER,50,2024-05-19,TRANSFER-6981
4591,1018,tallinn,OUT,-8,2024-10-27,ORD-73051
4592,1091,tartu,IN,196,2024-06-15,PO-92895
4593,1018,ladu,IN,60,2024-02-17,PO-90629
4594,1141,tallinn,OUT,-27,2024-02-23,ORD-44126
4595,1134,tallinn,OUT,-28,2025-01-04,ORD-47506
4596,1312,pärnu,IN,6,2024-10-26,PO-53569
4597,1240,tallinn,IN,20,2024-05-30,PO-84012
4598,1313,tartu,TRANSFER,8,2024-01-22,TRANSFER-2754
4599,1054,tartu,OUT,-39,2024-11-01,ORD-52296
4600,1263,pärnu,TRANSFER,-77,2025-02-26,TRANSFER-6646
4601,1001,ladu,ADJUSTMENT,17,2024-08-16,ADJ-6492
4602,1249,tartu,OUT,-39,2024-05-04,ORD-21574
4603,1159,ladu,OUT,-41,2024-12-23,ORD-93647
4604,1332,ladu,IN,37,2024-12-02,PO-19818
4605,1085,ladu,OUT,-25,2024-09-24,ORD-73609
4606,1321,tartu,OUT,-24,2024-05-14,ORD-99833
4607,1327,tartu,OUT,-37,2024-05-26,ORD-22976
4608,1128,tartu,OUT,-20,2024-02-17,ORD-49127
4609,1233,ladu,TRANSFER,-84,2024-03-25,TRANSFER-7182
4610,1316,tartu,OUT,-20,2024-05-05,ORD-26078
4611,1029,pärnu,OUT,-8,2024-07-10,ORD-38559
4612,1054,ladu,ADJUSTMENT,-16,2024-07-12,ADJ-3638
4613,1079,tallinn,IN,118,2024-03-19,PO-68109
4614,1327,ladu,OUT,-24,2024-07-03,ORD-29477
4615,1165,tallinn,OUT,-26,2025-02-19,ORD-39234
4616,1271,tallinn,IN,35,2024-09-27,PO-95467
4617,1208,ladu,OUT,-12,2024-12-02,ORD-85454
4618,1268,pärnu,OUT,-22,2024-01-01,ORD-87765
4619,1324,ladu,IN,127,2024-09-26,PO-32281
4620,1279,ladu,TRANSFER,-49,2024-12-02,TRANSFER-1126
4621,1081,pärnu,OUT,-42,2025-02-08,ORD-94230
4622,1333,tallinn,IN,68,2024-05-27,PO-71463
4623,1265,pärnu,IN,30,2025-01-05,PO-59060
4624,1172,tallinn,IN,100,2024-07-27,PO-46748
4625,1027,tartu,ADJUSTMENT,-8,2024-06-18,ADJ-3981
4626,1335,tallinn,IN,195,2024-02-11,PO-51401
4627,1004,tallinn,OUT,-25,2024-11-27,ORD-69925
4628,1145,pärnu,OUT,-44,2025-01-28,ORD-96075
4629,1014,ladu,OUT,-49,2024-10-18,ORD-64465
4630,1047,tallinn,OUT,-3,2024-04-14,ORD-40163
4631,1033,ladu,OUT,-32,2024-06-03,ORD-58433
4632,1111,pärnu,OUT,-48,2024-02-27,ORD-45369
4633,1198,ladu,OUT,-10,2024-09-18,ORD-75855
4634,1127,pärnu,IN,74,2024-02-10,PO-44814
4635,1259,ladu,TRANSFER,6,2024-08-21,TRANSFER-8266
4636,1174,tallinn,IN,150,2025-02-05,PO-93712
4637,1271,ladu,IN,7,2024-01-06,PO-67658
4638,1272,ladu,TRANSFER,-7,2024-07-20,TRANSFER-5998
4639,1214,pärnu,TRANSFER,-79,2024-10-13,TRANSFER-6848
4640,1266,tallinn,IN,100,2024-09-18,PO-19463
4641,1196,ladu,OUT,-11,2025-02-10,ORD-69699
4642,1180,pärnu,OUT,-14,2024-08-10,ORD-89603
4643,1101,ladu,IN,114,2024-05-02,PO-61690
4644,1313,tartu,IN,191,2024-10-04,PO-61899
4645,1262,tartu,IN,85,2024-04-04,PO-18557
4646,1093,pärnu,OUT,-11,2024-06-17,ORD-52950
4647,1219,ladu,IN,86,2024-06-07,PO-11713
4648,1347,tartu,OUT,-40,2024-08-06,ORD-92965
4649,1278,ladu,OUT,-9,2025-02-08,ORD-97502
4650,1298,ladu,OUT,-31,2025-02-04,ORD-79103
4651,1107,ladu,OUT,-29,2024-12-08,ORD-52726
4652,1170,tallinn,OUT,-45,2024-03-22,ORD-40886
4653,1171,pärnu,OUT,-37,2024-12-13,ORD-35076
4654,1282,tallinn,OUT,-10,2024-03-10,ORD-36943
4655,1317,tallinn,OUT,-15,2024-08-23,ORD-77766
4656,1011,tartu,OUT,-38,2025-01-01,ORD-36023
4657,1002,tallinn,TRANSFER,-20,2024-03-18,TRANSFER-5913
4658,1098,pärnu,IN,16,2024-05-23,PO-80976
4659,1259,ladu,OUT,-45,2024-04-11,ORD-77966
4660,1276,ladu,TRANSFER,-15,2024-11-16,TRANSFER-6644
4661,1142,ladu,IN,23,2024-04-21,PO-27940
4662,1327,tallinn,TRANSFER,-12,2024-09-26,TRANSFER-3465
4663,1180,tallinn,IN,198,2024-04-20,PO-52314
4664,1179,tallinn,ADJUSTMENT,-26,2024-09-06,ADJ-1848
4665,1296,tartu,IN,198,2024-12-25,PO-64586
4666,1045,pärnu,TRANSFER,33,2024-01-11,TRANSFER-3548
4667,1252,tartu,IN,66,2024-10-05,PO-13295
4668,1079,pärnu,OUT,-16,2024-07-10,ORD-17460
4669,1323,ladu,OUT,-37,2024-11-07,ORD-55988
4670,1237,tartu,OUT,-11,2024-02-19,ORD-38908
4671,1187,ladu,OUT,-32,2024-09-21,ORD-85015
4672,1224,tartu,ADJUSTMENT,27,2025-02-13,ADJ-9180
4673,1249,ladu,OUT,-29,2024-02-05,ORD-17318
4674,1179,pärnu,ADJUSTMENT,-10,2024-08-23,ADJ-9857
4675,1286,pärnu,OUT,-49,2024-08-20,ORD-49505
4676,1238,tallinn,OUT,-23,2024-11-05,ORD-51365
4677,1154,tartu,OUT,-1,2024-06-29,ORD-52666
4678,1221,tallinn,IN,178,2024-09-04,PO-23344
4679,1330,ladu,IN,167,2024-02-28,PO-27460
4680,1050,pärnu,IN,80,2024-11-07,PO-24974
4681,1321,pärnu,OUT,-49,2024-11-05,ORD-87800
4682,1037,pärnu,IN,62,2024-02-01,PO-90311
4683,1239,tartu,IN,60,2024-12-31,PO-80413
4684,1221,ladu,OUT,-19,2024-01-16,ORD-40846
4685,1251,ladu,OUT,-23,2024-03-18,ORD-40898
4686,1085,tallinn,IN,82,2025-02-15,PO-97078
4687,1038,pärnu,IN,24,2024-09-02,PO-89920
4688,1228,ladu,TRANSFER,-36,2024-10-09,TRANSFER-8238
4689,1054,pärnu,IN,21,2024-07-19,PO-40677
4690,1033,ladu,OUT,-20,2024-08-31,ORD-61790
4691,1127,pärnu,OUT,-12,2024-02-03,ORD-69245
4692,1189,tallinn,TRANSFER,55,2024-10-08,TRANSFER-2625
4693,1086,ladu,IN,182,2024-04-06,PO-95656
